id,Tube,Üldpind,Seisukord,Ehitusaasta,Tüüp,Korrus,Korruseid,Kuupäev,Maakond
617398,2,38,Valmis,1971,Müüa korter,2,2,22.07.13,Ida-Virumaa
629654,2,48,Uus,2004,Müüa korter,3,3,14.08.13,Harjumaa
59693,2,45,Renoveeritud,1968,Anda üürile korter,2,5,29.04.10,Harjumaa
497032,3,50,Valmis,1980,Müüa majaosa,2,2,03.01.13,Viljandimaa
570487,3,57.3,Renoveeritud,1974,Müüa korter,5,5,02.05.13,Tartumaa
82600,3,63,Keskmine,1981,Müüa korter,3,5,14.06.10,Tartu
750949,2,45.9,Keskmine,1973,Müüa korter,1,5,06.04.14,Tartumaa
696541,2,47.5,Valmis,1972,Müüa korter,3,3,25.12.13,Harjumaa
856939,1,28,Renoveeritud,1970,Müüa korter,5,5,22.12.14,Pärnumaa
666041,3,64.9,Renoveeritud,1983,Müüa korter,2,5,24.10.13,Tartumaa
18941,1,29,Renoveeritud,1977,"Müüa korter, Vahetuse võimalus",3,5,22.11.09,Pärnumaa
122803,2,47,Renoveeritud,1971,Müüa korter,4,5,08.09.10,Pärnumaa
274667,1,33,Renoveeritud,1980,Müüa korter,5,5,21.07.11,Harjumaa
236736,1,30.9,Renoveeritud,1984,Anda üürile korter,4,5,28.04.11,Harjumaa
846610,2,46.3,Vajab san. remonti,1973,Müüa korter,5,5,01.12.14,Ida-Virumaa
964485,2,49,Renoveeritud,1976,Müüa korter,1,3,01.07.15,Lääne-Virumaa
889581,3,64.4,Keskmine,1980,Müüa korter,2,9,24.02.15,Harjumaa
437071,2,43,Uus,2006,Müüa korter,3,6,06.09.12,Harjumaa
246515,2,38.4,Uus,1962,Müüa korter,4,4,18.05.11,Harjumaa
941707,5,84.9,Uus,2001,Anda üürile äripind,1,7,29.06.15,Harjumaa
268109,4,75,Renoveeritud,1992,Müüa korter,3,4,07.07.11,Harjumaa
637940,3,80,Uus,2008,Müüa korter,1,3,01.09.13,Tartumaa
837287,2,38.2,Renoveeritud,1985,Müüa korter,3,3,12.11.14,Pärnumaa
710666,3,61.3,Renoveeritud,1976,Müüa korter,3,5,22.01.14,Harjumaa
511173,2,55.6,Valmis,1923,Müüa korter,5,6,24.01.13,Harjumaa
587165,3,78.4,Renoveeritud,1969,Müüa korter,1,3,27.05.13,Harjumaa
849164,4,98.9,Uus,2014,Müüa korter,2,5,05.12.14,Tartumaa
252358,4,89,Uus,2007,Müüa korter,4,4,30.05.11,4 TASANDIT!
153808,1,30.3,Renoveeritud,1990,Müüa korter (Broneeritud),2,3,25.10.10,Tartumaa
640221,3,67.2,Uus,2008,Müüa korter,3,8,06.09.13,Harjumaa
883544,4,84.4,Uus,2014,Müüa korter,1,4,12.02.15,Harjumaa
877440,3,60,Valmis,1978,Müüa korter,2,2,02.02.15,Pärnumaa
250853,3,72.1,Uus,2005,Müüa korter,3,4,27.05.11,Harjumaa
725555,3,65.1,Renoveeritud,1976,Müüa korter,8,9,17.02.14,Ida-Virumaa
49869,1,44,Renoveeritud,1989,Müüa korter,1,3,05.04.10,Võru
662059,2,67.2,Uus,2006,Müüa korter,3,4,17.10.13,Harjumaa
128174,3,95,Uus,2007,Müüa korter,5,5,14.09.10,Harjumaa
881397,3,60.7,Renoveeritud,1971,Müüa korter,1,5,09.02.15,Harjumaa
678033,4,88,Vajab san. remonti,1974,Anda üürile korter,2,2,17.11.13,Harjumaa
347728,3,56.2,Valmis,1973,Müüa korter,4,4,10.01.12,Ida-Virumaa
563535,2,50.2,Keskmine,1983,Müüa korter (Broneeritud),2,5,20.04.13,Harjumaa
520353,2,51.4,Uus,2007,Anda üürile korter,3,8,07.02.13,Harjumaa
927927,3,66,Renoveeritud,1983,"Müüa korter, Vahetuse võimalus",7,9,04.05.15,Tartumaa
975159,3,64.7,Keskmine,1983,Müüa korter,1,9,22.07.15,Harjumaa
301232,1,33.3,Valmis,2001,Müüa korter,2,5,23.09.11,Pärnumaa
386807,1,21.8,Uus,1970,Müüa korter (Broneeritud),3,5,21.05.12,Ida-Virumaa
609238,4,99.2,Renoveeritud,1997,Müüa korter,3,3,04.10.13,Harjumaa
784401,2,59.2,Renoveeritud,1956,Müüa korter,4,4,09.06.14,Harjumaa
896730,4,146.9,Renoveeritud,1938,Müüa korter,5,5,09.03.15,Harjumaa
812846,2,51,San. remont tehtud,1986,Müüa korter,1,5,03.08.14,Tallinn
653614,3,65,Renoveeritud,1999,Müüa suvila,1,1,01.10.13,Harjumaa
848744,1,35,Renoveeritud,1967,Müüa korter,1,2,09.05.14,Jõgevamaa
476910,1,28,Renoveeritud,1921,Müüa korter,2,3,10.12.12,Harjumaa
510401,2,52,Valmis,2012,Müüa korter,3,3,23.01.13,Harjumaa
596276,2,49.6,Renoveeritud,1917,Müüa korter,2,3,29.05.13,Harjumaa
975187,5,116.3,Renoveeritud,1956,Anda üürile korter,2,4,22.07.15,Tartumaa
212400,3,78.1,Uus,2011,Müüa korter,2,2,07.03.11,Harjumaa
660757,1,28.8,Valmis,1978,Müüa korter,2,3,15.10.13,Tartumaa
543192,3,68.2,Uus,2012,Müüa korter,1,1,19.03.13,Pärnumaa
150082,2,46,Renoveeritud,1979,Müüa korter,2,4,19.10.10,Lääne-Virumaa
114349,4,87.2,Keskmine,1985,Müüa korter,3,3,03.12.11,Jõgevamaa
594535,2,50.5,Renoveeritud,1954,Anda üürile korter,3,4,29.05.13,Harjumaa
132720,2,55,Uus,2005,Müüa korter,2,3,22.09.10,Harjumaa
47631,2,46.9,Renoveeritud,1909,Müüa korter,1,4,17.05.11,Põhja-Tallinn
672539,2,50,Uus,2004,Anda üürile korter,2,8,05.11.13,Harjumaa
807187,4,155.1,Renoveeritud,1983,Müüa korter,1,5,22.07.14,Ida-Virumaa
142863,2,60,Renoveeritud,1953,Anda üürile korter,3,4,07.10.10,Harjumaa
728564,2,43.3,Vajab san. remonti,1968,Müüa korter,1,5,23.02.14,Ida-Virumaa
406897,3,71.1,Valmis,1987,Müüa korter,5,5,02.07.12,Viljandimaa
719049,2,32,Renoveeritud,1960,Müüa korter,4,4,05.02.14,Harjumaa
980051,3,62.5,Keskmine,1980,Müüa korter,5,5,31.07.15,Harjumaa
486928,4,77.1,Valmis,1986,Müüa korter,4,5,14.12.12,Lääne-Virumaa
307829,4,79,Renoveeritud,1992,Müüa korter,2,3,09.10.11,Lääne-Virumaa
134393,1,30,Uus,1980,Müüa korter,5,5,26.09.10,Tallinn
449127,1,29.7,Uus,2006,Müüa korter (Broneeritud),7,7,02.10.12,Harjumaa
167384,2,44.7,Uus,1954,Müüa korter,4,5,17.11.10,Harjumaa
554847,2,52.8,Valmis,2006,Müüa korter,2,3,06.04.13,Tartumaa
645748,2,43.3,Renoveeritud,1955,Müüa korter,2,2,16.09.13,Pärnumaa
167872,2,42,Uus,1979,Müüa korter,5,5,18.11.10,Viljandimaa
781349,1,425,Uus,2007,Anda üürile äripind,2,2,03.06.14,Pärnumaa
720525,2,42,Valmis,1973,Müüa korter,3,3,08.02.14,Lääne-Virumaa
25835,2,48,Uus,1937,Anda üürile korter,3,3,14.12.09,Tallinn
56608,2,45.7,Vajab renoveerimist,1965,Müüa korter,4,4,21.04.10,Harjumaa
464131,1,28,Renoveeritud,1970,Müüa korter,5,5,06.11.12,Pärnumaa
131442,2,52.9,Uus,2011,Müüa korter,6,7,20.09.10,Harjumaa
657847,3,59.3,Vajab san. remonti,1983,Müüa korter,4,5,09.10.13,Ida-Virumaa
197599,2,38.5,Uus,1977,Müüa korter,4,5,08.02.11,Raplamaa
373152,2,41,Renoveeritud,1985,Müüa korter,6,12,24.04.12,Harjumaa
630984,4,72.8,San. remont tehtud,1977,Müüa korter,1,3,17.08.13,Harjumaa
815719,2,54.9,San. remont tehtud,1952,Müüa korter,2,5,08.08.14,Harjumaa
465483,3,93,Uus,2005,Müüa korter,5,6,09.11.12,Tallinn
532645,2,52.3,Renoveeritud,2013,Müüa korter,2,3,28.02.13,Harjumaa
358039,3,65.3,Renoveeritud,1977,Müüa korter,8,9,20.03.12,Harjumaa
36055,2,62,Uus,2006,Müüa korter,1,5,01.03.10,Tallinn
84412,3,61.6,Renoveeritud,1960,Müüa korter,4,4,09.02.10,Harjumaa
521557,2,76.2,Renoveeritud,1935,Müüa korter,4,4,10.02.13,Harjumaa
273944,4,73.2,Keskmine,1980,Müüa korter (Broneeritud),3,3,20.07.11,Raplamaa
470411,3,68.4,San. remont tehtud,1974,Müüa korter (Broneeritud),3,9,21.11.12,Harjumaa
217338,2,58,Uus,2009,Anda üürile korter,3,4,17.03.11,Harjumaa
974713,3,66.8,Uus,2015,Müüa korter,1,4,22.07.15,Tallinn
490019,3,74.1,Uus,2013,Müüa korter,2,4,17.12.12,Harjumaa
8061,2,58.6,San. remont tehtud,1953,Müüa korter,2,4,21.09.09,Harjumaa
839811,1,31.9,Vajab renoveerimist,1982,Müüa korter,4,5,17.11.14,Lääne-Virumaa
164040,1,35,Uus,2004,Müüa korter,1,3,11.11.10,Tartumaa
880700,3,75.1,Uus,2014,Müüa korter,4,5,07.02.15,Harjumaa
824863,3,52.6,Renoveeritud,1954,Müüa korter,2,2,20.10.14,Harjumaa
32284,4,81,Renoveeritud,1982,Müüa korter,8,9,25.08.10,Harjumaa
345934,1,22.3,Valmis,1897,Müüa korter,1,2,06.01.12,Harjumaa
233320,2,47,Valmis,1989,Müüa korter,3,5,20.04.11,Lääne-Virumaa
767545,1,22.2,Renoveeritud,1912,Müüa korter,3,5,08.05.14,Harjumaa
100495,3,77.2,Uus,2011,Müüa korter,7,8,23.07.10,Harjumaa
796381,4,97.1,Renoveeritud,1954,Müüa korter,3,4,30.06.14,Harjumaa
32492,3,64,Uus,2006,Anda üürile korter,2,3,17.02.10,Tartumaa
733488,2,73.3,Uus,2013,Müüa korter,2,4,04.03.14,Tartumaa
448928,1,22.3,Keskmine,1987,Anda üürile äripind,2,2,01.10.12,Harjumaa
695811,2,57,Uus,2013,Anda üürile äripind,6,13,22.12.13,Harjumaa
338448,3,70.6,Uus,2008,Müüa korter,1,3,15.12.11,Tartumaa
162017,3,50,Vajab renoveerimist,1993,Müüa korter,2,3,09.11.10,Viljandimaa
101397,2,46.7,Uus,1977,Müüa korter,3,5,26.07.10,Harjumaa
497236,2,46.5,Vajab san. remonti,1964,Müüa korter,2,3,03.01.13,Läänemaa
832972,1,27.5,Renoveeritud,1961,Anda üürile korter,3,4,04.11.14,Jõhvi vald
891112,2,51.3,Uus,2008,Müüa korter,2,2,27.02.15,Tartumaa
554206,3,60,Valmis,1978,Müüa korter,1,2,05.04.13,Pärnumaa
948129,3,65.6,Renoveeritud,1975,Müüa korter,5,5,01.06.15,Tartumaa
559731,3,75.1,Vajab renoveerimist,1970,Müüa korter,2,2,15.04.13,Järvamaa
789610,1,45.5,Uus,2007,Müüa korter,3,4,17.06.14,Harjumaa
440226,2,69.7,Uus,2007,Müüa korter,3,3,13.09.12,Harjumaa
826816,2,39.5,Keskmine,1927,Müüa korter,1,3,22.12.14,Tallinn
34436,3,66.1,Uus,2010,Müüa korter,1,7,25.09.08,Harjumaa
409511,3,84,Uus,2008,Müüa korter,2,5,09.07.12,Harjumaa
170389,2,40.8,Keskmine,1968,Müüa korter,1,2,22.11.10,Viljandimaa
948386,2,50,Valmis,2008,Anda üürile korter,17,30,02.06.15,Harjumaa
666948,1,28.6,Valmis,1973,Müüa korter,4,4,27.10.13,Võrumaa
283557,2,72,Uus,2004,Anda üürile korter,5,11,12.08.11,Harjumaa
843901,3,64.9,Valmis,1958,Anda üürile korter,4,5,25.11.14,Harjumaa
742762,3,66,Renoveeritud,1951,Müüa korter,2,4,20.03.14,Harjumaa
945562,2,47.9,San. remont tehtud,1976,Müüa korter,5,5,25.03.15,Harjumaa
192258,2,47,Renoveeritud,1980,Müüa korter,5,5,28.01.11,Tartumaa
904485,1,11.8,Vajab renoveerimist,1962,Müüa korter,3,4,21.03.15,Harjumaa
293201,2,55,Uus,2005,Anda üürile korter,9,10,03.09.11,Harjumaa
294343,2,47.6,Valmis,1968,Müüa korter,4,5,07.09.11,Pärnumaa
896570,3,58,Vajab renoveerimist,1960,Müüa korter,3,5,09.03.15,Harjumaa
611507,1,83.7,Uus,2014,Anda üürile äripind,1,14,10.07.13,Harjumaa
49350,2,39.8,San. remont tehtud,1978,Müüa korter,5,5,05.04.10,Tartu
610964,3,66.4,Renoveeritud,1959,Müüa korter,1,4,09.07.13,Harjumaa
712818,3,67.5,Vajab san. remonti,1983,Müüa korter,1,3,26.01.14,Raplamaa
442662,3,77.4,Uus,2006,Müüa korter,3,5,17.09.12,Harjumaa
619464,2,44.2,Valmis,1970,Anda üürile korter,2,5,26.07.13,Lääne-Virumaa
546026,1,48,Uus,2007,Müüa korter,3,5,24.03.13,Harjumaa
634042,2,47.6,San. remont tehtud,1955,Müüa korter,1,3,23.08.13,Ida-Virumaa
88844,3,65,Uus,2003,Anda üürile korter,5,5,12.07.10,Tallinn
532983,2,51.2,Valmis,1981,Müüa korter,3,3,28.02.13,Pärnumaa
227829,4,237.7,Uus,2009,Müüa äripind,4,5,08.04.11,Harjumaa
339036,2,52.4,Valmis,1982,Müüa korter,4,5,16.12.11,Pärnumaa
497077,1,56.5,Uus,2007,Anda üürile korter,1,3,03.01.13,Läänemaa
263188,2,54.1,Uus,2006,Müüa korter,3,4,25.06.11,Tartumaa
259716,4,170,Valmis,2001,Müüa maja,1,2,16.06.11,Valgamaa
948804,7,321,Valmis,1997,Anda üürile maja,3,3,02.06.15,Tartumaa
386824,2,55,Renoveeritud,1939,Anda üürile korter,1,4,21.05.12,Harjumaa
788297,1,30.4,Renoveeritud,1976,Müüa korter,3,4,15.06.14,Ida-Virumaa
762685,3,147.3,Uus,2008,Müüa korter,11,11,29.04.14,Harjumaa
706141,3,68,Vajab renoveerimist,1976,Müüa korter,9,9,14.01.14,Harjumaa
104409,4,129,Uus,2006,Müüa korter,5,14,31.07.10,Harjumaa
631575,3,55,Renoveeritud,1954,Müüa korter,2,2,19.08.13,Harjumaa
808726,2,41,Keskmine,1968,Anda üürile korter,4,5,24.07.14,Harjumaa
641851,2,52,Renoveeritud,1982,Müüa korter,5,5,09.09.13,Harjumaa
247056,4,192.5,Renoveeritud,1993,Anda üürile korter,4,4,19.05.11,Tartumaa
861400,4,74.5,Valmis,1968,Müüa korter,1,5,04.01.15,Ida-Virumaa
263093,3,67,Renoveeritud,1972,Müüa korter,8,9,24.06.11,Harjumaa
305114,3,56,Valmis,1973,Müüa korter,4,4,02.10.11,Ida-Virumaa
172703,1,26,Valmis,2006,Müüa äripind,2,3,28.11.10,Harjumaa
88004,3,71.7,Uus,2007,Müüa korter,4,9,27.06.10,Läänemaa
427760,4,75,Valmis,1983,Müüa korter,4,5,20.08.12,Tartumaa
537726,2,73.1,Uus,2005,Anda üürile korter,3,4,09.03.13,Harjumaa
166057,3,48,Renoveeritud,1970,Müüa korter,1,3,15.11.10,Läänemaa
3071,2,50.9,Uus,2005,Müüa korter,2,8,03.07.09,Pärnumaa
76285,1,33,Renoveeritud,1989,Müüa korter,4,9,02.06.10,Harjumaa
812135,1,30,Vajab renoveerimist,1970,Müüa korter,3,5,01.08.14,Harjumaa
580588,2,43.6,San. remont tehtud,1967,Anda üürile korter,5,5,19.05.13,Harjumaa
633517,1,23,Keskmine,1971,Müüa korter,4,4,22.08.13,Jõgevamaa
979269,2,29,Uus,1907,Müüa korter,1,2,30.07.15,Harjumaa
937907,2,62.7,Uus,2014,Müüa korter,2,7,15.05.15,Harjumaa
181006,2,38.9,Renoveeritud,1956,Müüa korter,2,5,15.12.10,Harjumaa
776189,1,43,Uus,2007,Anda üürile korter,3,5,23.05.14,Harjumaa
446260,2,41.8,Renoveeritud,1966,Müüa korter,1,5,24.09.12,Harjumaa
725223,2,53,Renoveeritud,1986,Müüa korter,4,5,17.02.14,Harjumaa
194321,2,49.2,Renoveeritud,2006,Müüa korter,1,5,02.02.11,Tartumaa
628766,2,48,Uus,2006,Anda üürile korter,5,8,13.08.13,Tallinn
554535,2,43.7,San. remont tehtud,1981,Müüa korter,3,5,05.04.13,Tartumaa
784157,4,77.7,Valmis,1978,Müüa korter,3,3,08.06.14,Harjumaa
586699,2,46.5,Renoveeritud,1984,Anda üürile korter,7,7,27.05.13,Harjumaa
612211,1,33.4,Renoveeritud,1988,Anda üürile korter,4,5,11.07.13,Harjumaa
418943,2,52,Uus,2005,Anda üürile korter,3,4,30.07.12,Harjumaa
863049,1,12,Renoveeritud,1975,Anda üürile korter,4,5,16.01.15,Harjumaa
984649,1,49.8,Uus,2012,Müüa korter,4,4,10.08.15,Harjumaa
563586,1,20,San. remont tehtud,85,Anda üürile korter,6,5,20.04.13,Tartumaa
231163,3,60.3,Renoveeritud,1963,Müüa korter,7,9,15.04.11,Harjumaa
185227,2,60,Renoveeritud,1960,Müüa korter,1,2,27.12.10,Lääne-Virumaa
808806,3,61.6,Uus,2007,Anda üürile korter,2,3,24.07.14,Tartumaa
606357,3,66,Valmis,1982,Müüa korter,12,16,30.06.13,Harjumaa
572926,3,63.6,Valmis,1977,Müüa korter,1,5,07.05.13,Lääne-Virumaa
141196,2,44,Uus,2006,Müüa korter,2,2,05.10.10,Tartumaa
152414,1,109,Vajab renoveerimist,1941,Müüa maja,1,1,22.10.10,Võrumaa
456444,1,32,San. remont tehtud,1989,Anda üürile korter,6,6,19.10.12,Tartu
190718,2,43,Uus,2006,Anda üürile korter,3,4,13.08.13,Läänemaa
235564,3,55.7,Renoveeritud,1970,Müüa korter,3,3,26.04.11,Võrumaa
591382,4,118,Uus,2006,Müüa korter,1,2,28.05.13,Harjumaa
822804,4,96,Uus,2015,Müüa korter,3,3,16.10.14,Tartumaa
820503,3,80,Renoveeritud,1950,Anda üürile korter,3,3,27.10.14,Harjumaa
857303,3,76.7,Renoveeritud,2008,Müüa korter,3,3,22.12.14,Tartumaa
682159,4,73.5,Renoveeritud,1987,Müüa korter,5,9,25.11.13,Ida-Virumaa
150570,2,65,Uus,2004,Müüa korter,2,5,19.10.10,Harjumaa
390193,3,85.7,Uus,2009,Müüa korter,5,8,28.05.12,Pärnumaa
587625,4,75.4,Valmis,1982,Müüa korter,4,5,27.05.13,Harjumaa
171501,2,54.1,Renoveeritud,1845,Müüa korter,1,3,24.11.10,Tartumaa
803576,5,134.8,Renoveeritud,1976,Müüa korter,9,9,15.07.14,Harjumaa
429167,3,56.1,Vajab renoveerimist,1963,Müüa korter,2,5,22.08.12,Harjumaa
426377,2,54,Uus,2006,Anda üürile korter,2,3,16.08.12,Harjumaa
437338,3,84,Uus,2008,Müüa korter,2,5,07.09.12,Harjumaa
184312,5,132.9,Uus,2000,Müüa korter,4,4,23.12.10,Harjumaa
187190,2,63,Uus,2006,Müüa korter,1,2,03.01.11,Tartumaa
157329,2,53,Keskmine,1987,Müüa korter,1,5,31.10.10,Harjumaa
517767,2,47.2,Valmis,1976,Müüa korter,1,3,04.02.13,Tartumaa
171314,2,38.1,Renoveeritud,1905,Müüa korter,2,2,24.11.10,Tartumaa
686859,3,56.2,Valmis,1970,Anda üürile korter,4,4,04.12.13,Ida-Virumaa
634288,3,52.7,Uus,2014,Müüa korter,3,4,24.08.13,Tartu
177025,5,131,Renoveeritud,1938,Müüa korter,2,3,06.12.10,Harjumaa
911990,2,44.7,Vajab san. remonti,1983,Müüa korter,5,5,05.04.15,Tartumaa
466136,3,60.7,Valmis,1971,Müüa korter,1,4,12.11.12,Viljandimaa
25006,1,31.8,Uus,1988,Müüa korter,2,3,10.12.09,Viljandimaa
687433,1,31.7,Valmis,1987,Müüa korter,5,5,05.12.13,Ida-Virumaa
802689,4,77.2,Keskmine,1970,Anda üürile korter,4,5,12.07.14,Pärnumaa
138297,2,52,Renoveeritud,1972,Müüa korter,3,9,29.09.10,Harjumaa
655984,2,64.9,Uus,2004,Anda üürile korter,5,8,05.10.13,Harjumaa
182414,2,46,Valmis,1967,Müüa korter,3,5,18.12.10,Ida-Virumaa
242113,2,50,Uus,1990,Müüa korter,6,9,01.11.11,Ida-Virumaa
299635,1,37,Uus,2006,Anda üürile korter,3,5,21.10.11,Tartumaa
134424,2,42,Renoveeritud,1962,Anda üürile korter,3,5,26.09.10,Tallinn
838518,4,87,Uus,2015,Müüa maja,1,1,06.01.15,Lääne-Virumaa
263694,2,58.5,Renoveeritud,1990,Anda üürile korter,1,9,27.06.11,Harjumaa
689146,4,117.5,Renoveeritud,1998,Müüa korter,3,3,08.12.13,Harjumaa
930289,2,53,Uus,2007,Anda üürile korter,7,6,05.05.15,Harjumaa
326827,3,69.2,Uus,1986,Müüa korter,5,5,18.11.11,Harjumaa
507151,3,52,Uus,2007,Müüa korter,4,4,17.01.13,Pärnumaa
164595,1,36.6,Uus,2006,Anda üürile korter,3,3,12.11.10,Harjumaa
57857,1,24,Keskmine,1930,Anda üürile korter,4,4,26.04.10,Tartu
701038,1,30.4,Renoveeritud,1976,Müüa korter,3,4,06.01.14,Ida-Virumaa
17166,1,126,Uus,2008,Müüa äripind,2,5,17.11.09,Harjumaa
52382,3,68,San. remont tehtud,1980,Müüa korter,7,9,11.04.10,Harjumaa
552443,3,58,Valmis,1980,Müüa korter,3,3,03.04.13,Tartumaa
637946,2,50.9,Renoveeritud,1985,Müüa korter,4,5,01.09.13,Tartumaa
634979,1,39.1,Uus,2005,Müüa korter,2,5,26.08.13,Harjumaa
459339,3,62,Uus,2006,Müüa korter,2,6,24.10.12,Harjumaa
871946,3,65.6,Valmis,1936,Müüa korter,2,4,22.01.15,Harjumaa
924992,3,88.6,Uus,2008,Anda üürile korter,3,3,27.04.15,Harjumaa
104441,1,42,Uus,2008,Anda üürile korter,2,5,31.07.10,Harjumaa
926833,1,288,Uus,2010,Müüa maja,1,1,30.04.15,Lääne-Virumaa
764416,1,31.2,Uus,2014,Müüa äripind (Broneeritud),1,8,03.05.14,Harjumaa
936744,2,49.7,Valmis,1981,Müüa korter,4,9,13.05.15,Harjumaa
576658,2,107,Uus,2011,Anda üürile korter,1,2,13.05.13,Tartu
473479,3,48.9,Valmis,1973,Müüa korter,1,3,29.11.12,Pärnumaa
702687,2,42.5,Keskmine,1968,Müüa korter,3,3,08.01.14,Ida-Virumaa
634423,5,204.2,Uus,2012,Müüa maja,1,1,25.08.13,Harjumaa
201588,4,77.7,Renoveeritud,1981,Müüa korter,2,3,14.02.11,Pärnumaa
504953,3,48.8,Renoveeritud,1902,Müüa korter,2,2,15.01.13,Harjumaa
718909,4,80,Renoveeritud,1979,Müüa korter,4,9,05.02.14,Harjumaa
913551,3,104,Renoveeritud,1956,Müüa maja,2,2,07.04.15,Harjumaa
492961,2,37.2,Valmis,1969,Anda üürile korter,2,5,20.12.12,Pärnumaa
776222,2,43.6,Renoveeritud,1967,Müüa korter,3,5,23.05.14,Harjumaa
802904,1,40.7,Uus,2009,Müüa korter,3,9,13.07.14,Harjumaa
984369,4,106.5,Valmis,1996,Müüa korter,2,5,09.08.15,Tartumaa
636830,2,44.6,Renoveeritud,1969,Müüa korter,5,5,29.08.13,Harjumaa
805575,3,98.9,Valmis,1998,Müüa korter,2,3,18.07.14,Harjumaa
6552,2,48,Uus,2007,Anda üürile äripind,12,30,16.09.09,Tallinn
813141,3,68.5,Renoveeritud,2006,Müüa korter,1,4,04.08.14,Harjumaa
49373,4,80,Renoveeritud,1989,Müüa korter,2,9,05.04.10,Harjumaa
541063,2,62.8,Uus,2001,Müüa korter,5,10,14.03.13,Harjumaa
658567,2,50.1,Uus,2006,Anda üürile korter,1,3,10.10.13,Harjumaa
761176,3,118,Vajab san. remonti,1945,Müüa maja,1,1,28.09.14,Jõgevamaa
721442,1,24,Renoveeritud,1912,Müüa korter,5,5,10.02.14,Harjumaa
774399,1,36.5,Uus,2007,Müüa korter,4,7,21.05.14,Pärnumaa
983805,3,75.8,Uus,2015,Müüa korter,1,4,07.08.15,Tartumaa
320626,2,56,Uus,2006,Müüa korter,1,4,07.11.11,Harjumaa
19258,3,70.6,Uus,2008,Anda üürile korter,1,4,23.11.09,Harjumaa
513541,2,48.1,Uus,2004,Müüa korter,3,5,28.01.13,Harjumaa
439434,3,86.7,Uus,2012,Müüa korter,6,6,12.09.12,Harjumaa
285807,4,72,San. remont tehtud,1934,Anda üürile majaosa,2,2,17.08.11,Harjumaa
910278,1,16.4,Renoveeritud,1962,Anda üürile korter,4,5,31.03.15,Harjumaa
350764,3,70,Renoveeritud,1970,Müüa korter,2,2,16.01.12,Pärnumaa
28523,4,76,Uus,1979,Müüa korter,3,5,05.02.10,Pärnumaa
149193,1,40.8,Uus,2007,Anda üürile korter,4,6,18.10.10,Harjumaa
703885,4,79,Renoveeritud,1984,Müüa korter,3,5,10.01.14,Harjumaa
872406,3,69.1,Renoveeritud,1980,Anda üürile korter,5,16,05.03.15,Harjumaa
445194,3,59.7,Uus,2013,Müüa korter (Broneeritud),2,3,21.09.12,Tallinn
176195,3,70.8,Uus,2011,Müüa korter,1,5,04.12.10,Harjumaa
228719,2,77.4,Uus,2007,Müüa korter,1,4,11.04.11,Harjumaa
871325,2,36.6,Renoveeritud,1967,Müüa korter,3,4,21.01.15,Tartumaa
45969,5,131.3,Renoveeritud,1939,Müüa korter,2,3,25.03.10,Harjumaa
543819,2,63.4,Uus,2012,Müüa korter,3,3,20.03.13,Tartumaa
67872,5,161,Renoveeritud,1947,Müüa korter,2,4,17.05.10,Harjumaa
802293,3,63,Renoveeritud,1975,Müüa korter,2,9,11.07.14,Tallinn
907448,1,34.4,Keskmine,1978,Müüa korter,6,9,27.03.15,Harjumaa
468275,4,107,San. remont tehtud,1986,Müüa korter,2,7,15.11.12,Harjumaa
171845,3,61.3,Uus,2005,Müüa korter,3,4,25.11.10,Viimsi vald
622034,2,51.4,Uus,2006,Müüa korter,1,4,31.07.13,Harjumaa
296177,1,34,Renoveeritud,1987,Anda üürile korter,4,9,12.09.11,Harjumaa
787462,1,33.2,Renoveeritud,1989,Müüa korter,2,5,13.06.14,Valgamaa
474827,3,68.9,Vajab renoveerimist,1906,Müüa korter,3,3,27.06.13,Harjumaa
240408,2,43.6,Renoveeritud,1976,Anda üürile korter,5,5,05.05.11,Harjumaa
716169,1,33,San. remont tehtud,1979,Müüa korter,4,5,31.01.14,Raplamaa
3502,2,40.1,Uus,1962,Müüa korter,4,4,06.07.09,Harjumaa
446207,2,46.2,Renoveeritud,1985,Anda üürile korter,1,5,24.09.12,Ida-Virumaa
953113,1,37,Renoveeritud,1989,Müüa korter,2,9,09.06.15,Harjumaa
718176,3,78.5,Renoveeritud,1959,Müüa korter,3,6,04.02.14,Harjumaa
48929,1,39,Uus,2008,Müüa korter,1,4,02.04.10,Harjumaa
969265,3,86.5,Renoveeritud,1963,Müüa korter,2,2,10.07.15,Harjumaa
970360,3,69.2,Uus,2000,Müüa korter,4,5,13.07.15,Harjumaa
882409,1,23.8,Valmis,1963,Müüa korter,2,5,10.02.15,Harjumaa
687612,3,60,Valmis,1995,Anda üürile korter,2,5,05.12.13,Lääne-Virumaa
874133,2,63,Uus,2012,Anda üürile korter,2,5,26.01.15,Tartumaa
874695,3,84.6,Uus,2015,Müüa korter,1,2,27.01.15,Pärnumaa
911372,2,49,Renoveeritud,1972,Anda üürile korter,2,10,02.04.15,Harjumaa
485663,4,142.5,Uus,2011,Müüa korter,2,2,14.12.12,Tallinn
640302,2,47.7,Valmis,1971,Anda üürile korter,5,5,06.09.13,Ida-Virumaa
621327,2,48.9,Renoveeritud,1986,Müüa korter,2,5,30.07.13,Harjumaa
603318,3,76.4,Uus,2007,Müüa korter,2,8,25.06.13,Tallinn
144829,3,50.7,Uus,2006,Müüa korter,3,3,11.10.10,Tartu
798078,3,43,Renoveeritud,1987,Müüa korter,2,5,04.07.14,Tartumaa
